Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
23	114999	4.178983680274752	947.0011	5.165741	952.1669	941.8354	770.8304	45.93897	860.0971	712.9273	26.865082	0.7944718	29.816437	23.920761	1.3487207	-26.855688	0.16479771	0.003989863	0.0036138017	0.0021500736	0.50661564	0.009114688	0.027183777	0.0022448355
24	119999	4.382890680962139	964.7656	14.469732	978.3002	944.70654	820.2762	22.502806	858.54175	777.67926	28.384182	0.73981655	30.918495	25.318449	1.1727897	-28.36094	0.1631593	0.003784587	0.0034714795	0.001766177	0.5228104	0.008514638	0.027057882	0.0021148785
25	124999	4.586605119903882	915.8224	9.829803	925.65216	905.99255	892.20605	50.41561	956.15125	801.77655	29.709593	0.6219744	31.608768	27.29346	1.1081468	-29.673628	0.16179088	0.0037233147	0.0045241835	0.0015298803	0.5381153	0.0068125487	0.027128568	0.0020620914
26	129999	4.790469189749824	951.47675	24.601437	983.8846	924.31177	933.8605	28.789701	980.63293	887.6683	30.79315	0.60803646	32.722054	28.326473	1.0693054	-30.75585	0.15899844	0.0038253502	0.0042315996	0.0012248354	0.5494623	0.0063500763	0.027419452	0.002012991
27	134999	4.994010596142875	979.53723	7.5102844	987.04755	972.027	895.06335	22.621445	928.5003	855.12573	31.973862	0.56036144	33.67815	29.863956	0.9818092	-31.925278	0.15895699	0.0036893066	0.0060942634	0.0013466614	0.56002116	0.005927959	0.026714852	0.0019152453
28	139999	5.197652543187141	965.2969	29.020533	1006.2399	942.36884	948.66144	33.57505	1005.76245	890.19183	33.040844	0.5426367	34.81911	30.835527	0.8933197	-32.989964	0.15967844	0.0036403798	0.0060409624	0.0017459611	0.569581	0.005215819	0.028896436	0.0019424718
29	144999	5.4014789503150515	995.434	7.498657	1002.9327	987.93536	978.9955	21.30118	1021.894	945.5965	34.097992	0.5056561	35.653885	31.692204	0.8092773	-34.043705	0.16124006	0.0035905086	0.0077271042	0.0012289033	0.5766236	0.0048868055	0.031773936	0.0019255795
30	149999	5.604755277766122	991.60474	4.505473	996.2416	985.50165	996.8932	32.872696	1042.1642	942.57733	35.016384	0.4769211	36.38088	33.199223	0.7321086	-34.955044	0.15944922	0.0037253923	0.008746573	0.0013196988	0.582046	0.0046797213	0.03182057	0.0017638855
31	154999	5.807996557421155	1013.3158	6.92276	1020.2385	1006.393	962.8797	25.657164	1000.5866	918.31256	35.922707	0.48348537	37.378315	34.001316	0.6936529	-35.85666	0.15951003	0.003582622	0.0081921695	0.001161276	0.5865324	0.004592831	0.03223388	0.0018093976
32	159999	6.011601398719682	1027.8226	25.2368	1060.2286	998.6685	1053.5724	28.692732	1089.4596	1001.0009	36.942406	0.34922785	37.96737	35.69656	0.67783445	-36.871933	0.15900624	0.0037902067	0.0074343337	0.0012898993	0.5920874	0.0042357347	0.03264613	0.0016356643
33	164999	6.214595858388477	1053.8445	17.08905	1070.9336	1036.7555	1032.5969	21.750828	1067.4569	1002.6124	37.703968	0.32408637	38.71248	36.62353	0.63224304	-37.630157	0.15715803	0.0034919498	0.008658352	0.0011217511	0.59649056	0.004146022	0.032581396	0.0015441187
34	169999	6.417379880679978	1013.5816	24.27461	1039.3652	981.06104	1041.9878	18.360647	1063.8344	1007.1002	38.377655	0.30711043	39.36678	37.234947	0.6221902	-38.303356	0.15702942	0.003397468	0.010366485	0.0016157377	0.5995921	0.0040803426	0.03184689	0.0014876118
35	174999	6.620139776070912	1053.4191	37.857697	1091.2767	1015.56134	1027.3671	35.61578	1089.7224	975.1784	39.0101	0.2980387	39.914513	38.019268	0.6143946	-38.93341	0.15486607	0.0033983607	0.0116451625	0.0013583819	0.6024745	0.004096346	0.03302754	0.0014552093
36	179999	6.823188251124488	1007.9009	12.211134	1024.5625	995.6381	1082.4705	27.69545	1137.1744	1028.5935	39.62195	0.2978263	40.55617	38.44585	0.58414775	-39.54551	0.15159996	0.003483051	0.011520143	0.0012392079	0.60480976	0.0039077788	0.0338804	0.0015755439
