Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
69	344999	13.908740713198979	667.875	486.65646	1122.2645	-1.0	871.4115	627.4757	1413.999	-1.0	41.682808	1.2664641	45.709766	36.86006	4.2175345	-41.442005	0.17656825	0.0035285868	-0.0142919	0.0024938511	0.8457475	0.011820358	0.041177314	0.0039843167
70	349999	14.178767168853017	1042.2279	552.2217	1458.5907	261.85358	1411.2815	17.595545	1448.8265	1380.4786	41.999043	1.2959512	45.880196	37.009453	4.506437	-41.75928	0.17703164	0.0035364032	-0.012378134	0.0018593699	0.8454582	0.012187906	0.041109826	0.0038841374
71	354999	14.449378623829947	1443.0244	3.3287354	1446.3531	1439.6957	1414.841	19.319416	1445.7101	1376.0186	42.533833	1.2953358	47.328915	37.046097	4.503086	-42.312035	0.17606844	0.0036985858	-0.011491948	0.0018909363	0.84818983	0.012641633	0.0411921	0.0039343825
72	359999	14.720758718119727	1438.415	5.68046	1446.4374	1434.0404	1430.5082	16.843931	1455.2039	1391.2921	43.1782	1.2896403	46.904705	38.22383	4.5165944	-42.955956	0.17717995	0.003691708	-0.007960954	0.0018363055	0.8510946	0.012729135	0.040380567	0.0039675063
73	364999	14.994221483998828	822.18243	465.2399	1486.9949	38.790447	1413.1682	13.164682	1434.0239	1390.6069	43.8938	1.3137487	47.719124	26.549412	58.502426	-43.666126	0.17689733	0.026861517	-0.007103392	0.002441632	0.8516866	0.116037734	0.03813757	0.003860794
74	369999	15.26961510611905	561.1738	563.00525	1516.2068	37.89595	1461.801	20.67554	1498.7812	1431.4291	44.05589	1.5040178	76.51325	20.569513	453.1965	-43.813686	0.17727715	0.05015179	-0.0030198833	0.0019526178	0.89185244	0.27321443	0.03839062	0.003950042
75	374999	15.529810851547452	791.8897	470.02417	1461.5051	-1.0	1246.0039	415.99176	1415.3463	-1.0	44.00611	1.364428	56.607304	22.807827	203.7375	-43.73355	0.17544425	0.041527968	-0.0027249323	0.0018603198	0.8969061	0.23359996	0.037318066	0.0039001636
76	379999	15.78780131412877	146.5136	423.48294	1441.1902	-1.0	1293.3535	431.52216	1445.409	-1.0	43.820976	1.3649999	59.607555	23.324902	259.64294	-43.54022	0.17306142	0.045521557	-0.0028125448	0.0017943532	0.90252644	0.231299	0.039088394	0.00400246
77	384999	15.927557591994603	101.49332	236.40163	1060.3325	-1.0	23.324375	29.91663	62.394875	-1.4634808	42.997227	1.4147282	54.901176	35.062927	227.26186	-42.681507	0.16843963	0.026739	-0.003898819	0.0020486335	0.9124536	0.14408277	0.03880396	0.004002105
78	389999	16.176049122545454	944.2317	669.66614	1439.8427	-2.4703646	1100.9498	516.049	1396.8353	-1.0	41.616676	1.3839972	50.211903	22.722477	102.57472	-41.2674	0.16792333	0.046008524	-0.0036226914	0.0022874353	0.90815276	0.22842364	0.038324982	0.0040409816
79	394999	16.435572124984528	107.26203	283.8261	1357.5555	-1.0	1259.7595	421.69977	1463.7715	-1.0	41.017242	1.3828264	52.301895	25.505005	144.23454	-40.682365	0.16916573	0.03244241	-0.0037212241	0.0029148683	0.90482014	0.15536039	0.038391415	0.004365038
80	399999	16.70056605723169	875.81476	656.02045	1422.8942	33.993958	1292.6714	94.42418	1417.6311	1148.4484	40.866455	1.3054516	47.472675	33.776093	121.774414	-40.54568	0.17031854	0.04868276	0.0022697977	0.0018879643	0.9198985	0.25022557	0.0430144	0.0041682757
81	404999	16.958535100950137	382.43317	488.43558	1427.7424	-1.0	1183.1648	402.98965	1425.974	-1.0	40.818737	1.3030167	45.03453	31.977264	93.86088	-40.50596	0.17457661	0.063211955	0.0022219347	0.0015953787	0.93190217	0.32469088	0.042590342	0.004168317
82	409999	17.218528026739758	412.5699	533.4676	1417.3674	-1.0	1263.1741	422.76074	1450.6648	-1.0	41.49498	1.3080816	45.871387	36.306553	42.610195	-41.21576	0.17882907	0.04741569	0.0019221324	0.0017208632	0.93114805	0.24880151	0.039369218	0.0046218224
83	414999	17.490265590813426	1349.8281	103.28279	1467.9972	1216.3927	1398.4949	35.809185	1459.5111	1347.4589	42.114773	1.3171653	46.244946	35.05815	23.858126	-41.82402	0.1793972	0.052119672	0.0002883262	0.001828557	0.94346005	0.26639396	0.043274947	0.004426329
84	419999	17.742032171818945	930.03064	447.76315	1429.1018	366.6069	1155.6892	451.3055	1442.0487	254.12375	42.353676	1.3627542	46.735844	34.991184	23.13346	-42.06714	0.1781845	0.04694484	0.0001253546	0.0018352304	0.9446121	0.24331817	0.04403107	0.00445239
85	424999	17.982573293447494	1435.0024	11.176819	1446.1792	1423.8256	1040.9792	565.70355	1459.2023	145.36255	42.902706	1.3338183	47.69987	37.267086	6.870689	-42.632034	0.1777627	0.05886906	0.0019870857	0.0017378161	0.95426756	0.2902155	0.041147597	0.004210077
