Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
34	169999	5.382266792588764	60.180363	93.07245	304.81027	-1.0	163.17313	233.9066	523.9678	-1.0	8.808908	0.20027865	9.432171	8.069659	1.3640804	-8.6840925	0.20688134	0.014571053	-0.010026607	0.0032109811	0.8569126	0.08358766	0.005511109	0.0022380438
35	174999	5.559638643993272	38.165195	81.980934	381.5885	-1.0	126.16199	198.35483	511.08832	-1.0	8.96376	0.18552095	9.625359	8.038273	1.2395592	-8.829868	0.20300148	0.0072603016	-0.0077506118	0.002154581	0.8466705	0.035262402	0.0037891173	0.00215944
36	179999	5.75898461745845	134.07602	154.3839	473.6413	-1.0	187.9842	206.14307	482.22668	-1.0	9.036544	0.18528517	9.61746	8.03717	1.1453449	-8.902444	0.2019118	0.0041045565	-0.006418367	0.0023262133	0.8331476	0.011566053	0.0030085186	0.0026087011
37	184999	5.955476830667919	68.00726	128.1045	442.5166	-1.0607837	193.71077	221.92406	479.7961	-1.0	9.161943	0.17605624	9.68025	8.404912	1.0965517	-9.026886	0.20117727	0.0044155074	-0.0069073257	0.002198451	0.81598645	0.010663261	0.0029942938	0.0021334183
38	189999	6.1388219001558095	90.330605	154.30511	466.3883	-1.0	127.74312	178.32933	438.55704	-1.0	9.223276	0.17295158	9.756634	8.5489855	1.0686424	-9.0845785	0.2028476	0.004403682	-0.0028925159	0.0021263273	0.8065429	0.010480577	0.00050751335	0.0021474147
39	194999	6.3077973243263035	73.51556	141.01648	405.7163	-1.0	101.84224	188.46162	504.49936	-1.0	9.208771	0.17025766	9.742587	8.501309	1.0098565	-9.067598	0.20032483	0.004621664	-0.0028195123	0.0018447392	0.7975851	0.01070259	-0.00079811027	0.0022636072
40	199999	6.476860046452946	59.55967	111.84784	468.22583	-1.0	96.63979	178.1818	495.9405	-1.0	9.241546	0.17089078	9.757976	8.593172	0.96003264	-9.102638	0.20111902	0.0047040354	-0.0013452666	0.0020115029	0.78419256	0.011155408	-0.0016414017	0.0020018502
41	204999	6.61993290954166	77.01815	153.36853	484.494	-1.0	6.086152	8.9852	21.79395	-1.0	9.315023	0.17048913	9.923978	8.441703	0.9653363	-9.176155	0.19815636	0.004417538	-0.00025826893	0.0018192322	0.77657175	0.0104258135	-0.006433996	0.0024702684
42	209999	6.80282947341601	34.927513	97.23107	459.9503	-1.0	152.63272	219.01086	497.5927	-1.0	9.417315	0.17506176	9.977071	8.557733	0.9502872	-9.278443	0.1999361	0.0045690816	-0.0018265663	0.0018397478	0.7712031	0.009826901	-0.009978386	0.0022370236
43	214999	6.974779957665337	85.19359	143.40413	502.36777	-1.0	104.444046	185.90366	485.98157	-1.0	9.47239	0.17166878	9.9899025	8.708377	0.91711396	-9.334616	0.19851345	0.0045253015	-0.0020751602	0.0019028672	0.7630476	0.009998277	-0.01205994	0.002173638
